"country_name","country_code","indicator_name","indicator_code","debt"
"Kosovo","XKX","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","4984431.9"
"Kosovo","XKX","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","22144911.4"
"Kosovo","XKX","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","605793.3"
"Kosovo","XKX","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","81884475.8"
"Kosovo","XKX","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","120045575.3"
"Kosovo","XKX","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","17194860.5"
"Kosovo","XKX","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","86868907.7"
"Kosovo","XKX","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","142190486.7"
"Kosovo","XKX","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","17800653.8"
"Kosovo","XKX","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","584194718.8"
"Kosovo","XKX","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","494341460.0"
"Kyrgyz Republic","KGZ","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","417599654.8"
"Kyrgyz Republic","KGZ","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","260542814.8"
"Kyrgyz Republic","KGZ","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","121710694.9"
"Kyrgyz Republic","KGZ","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","128212910.3"
"Kyrgyz Republic","KGZ","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","38415541.1"
"Kyrgyz Republic","KGZ","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","125420110.8"
"Kyrgyz Republic","KGZ","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","289386744.5"
"Kyrgyz Republic","KGZ","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","37177273.7"
"Kyrgyz Republic","KGZ","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","247130805.7"
"Kyrgyz Republic","KGZ","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","417599654.8"
"Kyrgyz Republic","KGZ","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","75592814.8"
"Kyrgyz Republic","KGZ","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","1387202075.7"
"Kyrgyz Republic","KGZ","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","1140071270.0"
"Lao PDR","LAO","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1068856040.4"
"Lao PDR","LAO","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","746945704.8"
"Lao PDR","LAO","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","1208037850.3"
"Lao PDR","LAO","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","894493788.7"
"Lao PDR","LAO","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","242410612.4"
"Lao PDR","LAO","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","115390371.8"
"Lao PDR","LAO","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","171055649.7"
"Lao PDR","LAO","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","34650807.4"
"Lao PDR","LAO","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","1323428222.1"
"Lao PDR","LAO","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1065549438.4"
"Lao PDR","LAO","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","277061419.8"
"Lao PDR","LAO","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","3869085190.1"
"Lao PDR","LAO","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","2311808754.1"
"Lebanon","LBN","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","702665562.6"
"Lebanon","LBN","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","2727799612.2"
"Lebanon","LBN","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","80034585.5"
"Lebanon","LBN","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","168025271.2"
"Lebanon","LBN","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","13001817.3"
"Lebanon","LBN","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","258111047.2"
"Lebanon","LBN","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","504746175.5"
"Lebanon","LBN","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","99633109.9"
"Lebanon","LBN","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","338145632.7"
"Lebanon","LBN","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","672771446.7"
"Lebanon","LBN","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","112634927.2"
"Lebanon","LBN","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","5278588383.7"
"Lebanon","LBN","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","3842443000.0"
"Lesotho","LSO","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","115634381.0"
"Lesotho","LSO","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","40985638.2"
"Lesotho","LSO","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","25997846.6"
"Lesotho","LSO","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","23673499.5"
"Lesotho","LSO","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","4710881.6"
"Lesotho","LSO","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","43424027.1"
"Lesotho","LSO","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","91960881.5"
"Lesotho","LSO","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","15304296.6"
"Lesotho","LSO","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","69421873.7"
"Lesotho","LSO","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","115634381.0"
"Lesotho","LSO","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","20015178.2"
"Lesotho","LSO","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","225158594.7"
"Lesotho","LSO","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","155360137.0"
"Liberia","LBR","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","207900480.8"
"Liberia","LBR","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","20459602.1"
"Liberia","LBR","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","8072771.9"
"Liberia","LBR","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","15510852.1"
"Liberia","LBR","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","1810561.3"
"Liberia","LBR","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","25219152.0"
"Liberia","LBR","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","145913828.7"
"Liberia","LBR","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","11611110.8"
"Liberia","LBR","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","33291923.9"
"Liberia","LBR","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","161424680.8"
"Liberia","LBR","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","13421672.1"
"Liberia","LBR","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","72824392.7"
"Liberia","LBR","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","39532468.8"
"Low & middle income","LMY","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","220414798183.3"
"Low & middle income","LMY","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","266245801439.0"
"Low & middle income","LMY","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","82016746138.9"
"Low & middle income","LMY","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","81739023473.9"
"Low & middle income","LMY","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","15152048892.4"
"Low & middle income","LMY","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","68084543040.7"
"Low & middle income","LMY","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","87139833619.7"
"Low & middle income","LMY","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","41039983052.1"
"Low & middle income","LMY","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","150101289179.6"
"Low & middle income","LMY","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","168878857093.6"
"Low & middle income","LMY","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","56192031944.5"
"Low & middle income","LMY","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","860811411278.5"
"Low & middle income","LMY","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","509801070701.8"
"Low income","LIC","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","14820846270.6"
"Low income","LIC","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","5558968938.8"
"Low income","LIC","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","8036799948.1"
"Low income","LIC","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","6275628455.3"
"Low income","LIC","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","1089071585.6"
"Low income","LIC","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","3090582959.6"
"Low income","LIC","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","7530796915.2"
"Low income","LIC","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","854468703.6"
"Low income","LIC","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","11127382907.7"
"Low income","LIC","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","13806425370.5"
"Low income","LIC","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","1943540289.2"
"Low income","LIC","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","30488449365.5"
"Low income","LIC","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","16634175684.2"
"Lower middle income","LMC","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","133939372454.4"
"Lower middle income","LMC","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","77199281512.4"
"Lower middle income","LMC","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","36910959667.5"
"Lower middle income","LMC","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","59840105628.2"
"Lower middle income","LMC","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","8705374185.2"
"Lower middle income","LMC","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","32963698470.4"
"Lower middle income","LMC","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","51226395599.5"
"Lower middle income","LMC","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","17370019533.6"
"Lower middle income","LMC","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","69874658137.9"
"Lower middle income","LMC","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","111066501227.7"
"Lower middle income","LMC","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","26075393718.8"
"Lower middle income","LMC","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","225759309919.4"
"Lower middle income","LMC","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","103819199326.1"
"Madagascar","MDG","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","841316041.7"
"Madagascar","MDG","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","93873528.0"
"Madagascar","MDG","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","22653886.6"
"Madagascar","MDG","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","226742394.0"
"Madagascar","MDG","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","9696546.2"
"Madagascar","MDG","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","136207702.6"
"Madagascar","MDG","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","569641986.4"
"Madagascar","MDG","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","46192237.8"
"Madagascar","MDG","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","158861589.2"
"Madagascar","MDG","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","796384380.4"
"Madagascar","MDG","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","55888784.0"
"Madagascar","MDG","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","227372269.1"
"Madagascar","MDG","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","8666444.4"
"Malawi","MWI","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","248525179.7"
"Malawi","MWI","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","30146644.5"
"Malawi","MWI","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","31716443.6"
"Malawi","MWI","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","48676730.3"
"Malawi","MWI","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","7646487.1"
"Malawi","MWI","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","85508945.4"
"Malawi","MWI","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","199848449.4"
"Malawi","MWI","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","22500157.4"
"Malawi","MWI","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","117225389.0"
"Malawi","MWI","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","248525179.7"
"Malawi","MWI","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","30146644.5"
"Malawi","MWI","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","117225389.0"
"Maldives","MDV","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","842915026.4"
"Maldives","MDV","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","220692218.7"
"Maldives","MDV","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","150235045.7"
"Maldives","MDV","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","607382376.2"
"Maldives","MDV","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","69071249.9"
"Maldives","MDV","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","125923700.6"
"Maldives","MDV","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","172282910.5"
"Maldives","MDV","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","25817178.8"
"Maldives","MDV","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","276158746.3"
"Maldives","MDV","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","779665286.7"
"Maldives","MDV","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","94888428.7"
"Maldives","MDV","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","471817602.5"
"Maldives","MDV","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","139236666.7"
"Mali","MLI","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","847311343.3"
"Mali","MLI","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","68480170.6"
"Mali","MLI","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","188937025.7"
"Mali","MLI","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","284910018.8"
"Mali","MLI","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","22110343.5"
"Mali","MLI","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","202934491.9"
"Mali","MLI","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","562401324.5"
"Mali","MLI","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","46369827.1"
"Mali","MLI","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","391871517.6"
"Mali","MLI","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","847311343.3"
"Mali","MLI","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","68480170.6"
"Mali","MLI","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","391871517.6"
"Mauritania","MRT","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","779513912.6"
"Mauritania","MRT","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","78203189.1"
"Mauritania","MRT","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","211625374.9"
"Mauritania","MRT","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","239281383.1"
"Mauritania","MRT","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","26357706.3"
"Mauritania","MRT","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","240028621.3"
"Mauritania","MRT","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","540232529.5"
"Mauritania","MRT","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","51845482.8"
"Mauritania","MRT","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","451653996.2"
"Mauritania","MRT","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","779513912.6"
"Mauritania","MRT","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","78203189.1"
"Mauritania","MRT","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","451653996.2"
"Mauritius","MUS","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","359273361.1"
"Mauritius","MUS","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","414435486.2"
"Mauritius","MUS","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","131733441.5"
"Mauritius","MUS","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","337920398.0"
"Mauritius","MUS","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","23196069.4"
"Mauritius","MUS","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","67468558.6"
"Mauritius","MUS","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","21352963.1"
"Mauritius","MUS","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","46221334.1"
"Mauritius","MUS","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","199202000.1"
"Mauritius","MUS","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","359273361.1"
"Mauritius","MUS","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","69417403.5"
"Mauritius","MUS","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","2409105285.8"
"Mauritius","MUS","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","1409576000.0"
"Mexico","MEX","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1252453685.9"
"Mexico","MEX","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","23738294862.9"
"Mexico","MEX","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","179836050.6"
"Mexico","MEX","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","78272020.5"
"Mexico","MEX","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","133590601.6"
"Mexico","MEX","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","2181200129.0"
"Mexico","MEX","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","893800665.4"
"Mexico","MEX","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","1797246000.0"
"Mexico","MEX","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","2361036179.6"
"Mexico","MEX","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","972072685.9"
"Mexico","MEX","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","1930836601.6"
"Mexico","MEX","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","70459103873.1"
"Mexico","MEX","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","49931287820.9"
"Middle East & North Africa (excluding high income)","MNA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","30212017564.1"
"Middle East & North Africa (excluding high income)","MNA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","13742976674.9"
"Middle East & North Africa (excluding high income)","MNA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","6599207820.0"
"Middle East & North Africa (excluding high income)","MNA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","16358108911.7"
"Middle East & North Africa (excluding high income)","MNA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","1681343226.4"
"Middle East & North Africa (excluding high income)","MNA","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","10243740547.3"
"Middle East & North Africa (excluding high income)","MNA","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","9118337489.0"
"Middle East & North Africa (excluding high income)","MNA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","3527531290.8"
"Middle East & North Africa (excluding high income)","MNA","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","16842948367.3"
"Middle East & North Africa (excluding high income)","MNA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","25476446400.7"
"Middle East & North Africa (excluding high income)","MNA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","5208874517.2"
"Middle East & North Africa (excluding high income)","MNA","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","38432855698.2"
"Middle East & North Africa (excluding high income)","MNA","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","8467224063.0"
"Middle income","MIC","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","205593951912.7"
"Middle income","MIC","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","260686832500.2"
"Middle income","MIC","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","73979946190.8"
"Middle income","MIC","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","75463395018.6"
"Middle income","MIC","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","14062977306.8"
"Middle income","MIC","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","64993960081.1"
"Middle income","MIC","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","79609036704.5"
"Middle income","MIC","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","40185514348.5"
"Middle income","MIC","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","138973906271.9"
"Middle income","MIC","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","155072431723.1"
"Middle income","MIC","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","54248491655.3"
"Middle income","MIC","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","830322961913.0"
"Middle income","MIC","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","493166895017.6"
"Moldova","MDA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","728652340.9"
"Moldova","MDA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","284965011.6"
"Moldova","MDA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","9404571.5"
"Moldova","MDA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","21142723.8"
"Moldova","MDA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","4029680.5"
"Moldova","MDA","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","218617638.0"
"Moldova","MDA","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","707509617.1"
"Moldova","MDA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","85006496.1"
"Moldova","MDA","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","228022209.5"
"Moldova","MDA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","728652340.9"
"Moldova","MDA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","89036176.6"
"Moldova","MDA","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","1067157330.1"
"Moldova","MDA","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","837023490.0"
"Mongolia","MNG","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","1056356469.7"
"Mongolia","MNG","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","1712236114.7"
"Mongolia","MNG","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","273858150.4"
"Mongolia","MNG","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","678409360.5"
"Mongolia","MNG","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","115615602.3"
"Mongolia","MNG","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","198396077.5"
"Mongolia","MNG","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","377947109.2"
"Mongolia","MNG","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","134798672.4"
"Mongolia","MNG","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","472254227.9"
"Mongolia","MNG","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","1056356469.7"
"Mongolia","MNG","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","250414274.7"
"Mongolia","MNG","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","6802476014.1"
"Mongolia","MNG","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","6329823460.0"
"Montenegro","MNE","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","153948195.1"
"Montenegro","MNE","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","280809387.0"
"Montenegro","MNE","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","153148870.3"
"Montenegro","MNE","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","70673681.4"
"Montenegro","MNE","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","18538502.0"
"Montenegro","MNE","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","84504506.7"
