ln_ing_lab,lngasfam,nucleo,age_squared,sch,niv_edu_g_Secundaria completa,niv_edu_g_Secundaria incompleta,niv_edu_g_Superior completa,niv_edu_g_Superior incompleta,pobreza_pobre extremo,pobreza_pobre no extremo,jefe_Yes,urban_urbano,ramactsec_Sector Secundario,ramactsec_Sector Terciario,male_Mujer
5.430266380310059,7.429278373718262,1,4096,1,False,False,False,False,False,True,True,False,False,False,False
6.474918842315674,7.429278373718262,1,441,5,False,False,False,False,False,True,False,False,False,False,False
6.474918842315674,7.429278373718262,0,441,9,False,True,False,False,False,True,True,False,False,False,False
6.147078514099121,7.070525169372559,1,2304,4,False,False,False,False,False,True,True,False,False,False,False
4.812861442565918,7.070525169372559,1,2401,3,False,False,False,False,False,True,False,False,False,True,True
5.846438884735107,7.070525169372559,1,400,11,True,False,False,False,False,True,False,False,False,True,True
6.053378105163574,7.656486161299824,1,1444,6,False,False,False,False,False,True,True,False,False,False,False
6.434585199767968,7.274179458618164,1,784,6,False,False,False,False,False,False,True,False,False,False,True
6.271775722503662,6.896303653717041,1,3025,11,True,False,False,False,False,True,True,False,False,False,False
5.98164323474584,6.896303653717041,1,2304,6,False,False,False,False,False,True,False,False,False,False,True
5.98164323474584,6.896303653717041,1,676,6,False,False,False,False,False,True,False,False,False,False,False
5.98164323474584,6.896303653717041,1,361,11,True,False,False,False,False,True,False,False,False,False,False
6.995231628417969,7.480879783630371,1,1024,6,False,False,False,False,False,True,False,False,False,False,False
5.468411445617676,7.480879783630371,2,1849,7,False,True,False,False,False,True,True,False,False,False,True
8.003808975219727,8.476264953613281,1,2116,16,False,False,True,False,False,False,True,True,False,True,False
6.939092636108398,8.476264953613281,1,324,13,False,False,False,True,False,False,False,True,False,True,False
7.192558288574219,8.094515800476074,1,1296,13,False,False,False,True,False,False,False,True,False,True,False
6.939092636108398,8.094515800476074,2,1521,14,False,False,True,False,False,False,True,True,False,True,True
6.434585199767968,7.949139595031738,0,6241,11,True,False,False,False,False,False,True,True,False,True,True
7.37994384765625,7.949139595031738,1,2500,16,False,False,True,False,False,False,True,True,False,True,True
6.644440650939941,7.683476448059082,1,4624,14,False,False,True,False,False,False,True,True,False,False,False
6.644440650939941,7.683476448059082,1,1849,14,False,False,True,False,False,False,False,True,True,False,False
7.469701766967773,7.683476448059082,1,1521,16,False,False,True,False,False,False,False,True,False,True,True
6.671294212341309,7.683476448059082,1,1156,12,False,False,False,True,False,False,False,True,True,False,True
6.644440650939941,7.683476448059082,1,3844,18,False,False,True,False,False,False,True,True,False,True,False
6.644440650939941,7.943113327026367,0,784,14,False,False,False,True,False,False,True,True,False,True,False
6.644440650939941,7.943113327026367,0,676,16,False,False,True,False,False,False,True,True,False,True,False
8.037704467773438,8.532780647277832,1,2500,14,False,False,True,False,False,False,True,True,False,True,False
7.526896953582764,8.532780647277832,1,1936,16,False,False,True,False,False,False,False,True,False,True,True
5.186920166015625,7.760700225830078,1,3721,5,False,False,False,False,False,False,False,True,False,True,True
7.430855274200439,7.760700225830078,2,900,11,True,False,False,False,False,False,True,True,False,True,False
6.385334968566895,7.403243064880371,1,4900,3,False,False,False,False,False,False,True,True,False,True,False
6.434585199767968,7.403243064880371,1,3481,5,False,False,False,False,False,False,False,True,False,True,True
6.73360013961792,7.403243064880371,1,1521,11,True,False,False,False,False,False,False,True,False,False,False
6.968193260751402,7.403243064880371,1,1369,14,False,False,True,False,False,False,False,True,False,True,True
7.461448669433594,8.28714656829834,1,2601,13,False,False,False,True,False,False,True,True,False,True,False
7.256649971008301,8.28714656829834,1,2304,11,True,False,False,False,False,False,False,True,False,True,True
5.094261169433594,8.28714656829834,1,529,16,False,False,True,False,False,False,False,True,False,True,False
6.968193260751402,8.28714656829834,1,324,12,False,False,False,True,False,False,False,True,False,True,False
7.078482151031494,8.20493221282959,1,2116,13,False,False,False,True,False,False,True,True,False,True,False
6.902826309204102,8.20493221282959,1,2209,11,True,False,False,False,False,False,False,True,False,True,True
7.68719482421875,8.20493221282959,1,625,16,False,False,True,False,False,False,False,True,True,False,True
7.56393575668335,8.20493221282959,1,441,14,False,False,False,True,False,False,False,True,False,True,True
5.605189323425293,8.555802345275879,1,2809,5,False,False,False,False,False,False,True,True,False,True,True
6.401087760925293,8.555802345275879,1,3600,1,False,False,False,False,False,False,False,True,False,False,False
5.890262126922607,8.555802345275879,0,3600,4,False,False,False,False,False,False,True,True,False,True,True
7.676821231842041,8.090494155883789,1,2500,14,False,False,True,False,False,False,True,True,False,True,False
6.242223262786865,8.090494155883789,1,625,16,False,False,True,False,False,False,False,True,False,True,False
5.763622283935547,8.090494155883789,1,576,15,False,False,False,True,False,False,False,True,False,True,False
7.676666736602783,7.615052700042725,1,1764,9,False,True,False,False,False,False,True,True,False,False,False
6.434585199767968,7.615052700042725,1,289,11,True,False,False,False,False,False,False,True,False,True,True
7.1781005859375,8.005216598510742,1,2025,11,True,False,False,False,False,False,True,True,False,True,True
4.605170249938965,8.005216598510742,1,441,14,False,False,False,True,False,False,False,True,True,False,False
6.559379100799561,8.005216598510742,0,2116,6,False,False,False,False,False,False,True,True,False,True,True
7.178291320800781,7.556519508361816,1,1089,11,True,False,False,False,False,False,True,True,False,True,False
7.277074813842773,7.604661464691162,1,2025,11,True,False,False,False,False,False,True,True,False,True,True
6.616511344909668,7.604661464691162,1,361,13,False,False,False,True,False,False,False,True,False,True,False
6.769450664520264,7.710055828094482,1,1681,6,False,False,False,False,False,False,True,True,False,True,False
5.749127388000488,7.710055828094482,1,1444,4,False,False,False,False,False,False,False,True,True,False,True
6.825279235839844,7.493503093719482,1,1849,8,False,True,False,False,False,False,True,True,False,True,False
6.46549654006958,7.931381225585938,1,3844,11,True,False,False,False,False,False,True,True,False,True,False
7.584773063659668,7.931381225585938,1,841,17,False,False,True,False,False,False,False,True,False,True,True
6.054635047912598,7.931381225585938,1,441,14,False,False,False,True,False,False,False,True,False,True,False
7.297091007232666,7.900442600250244,1,3481,11,True,False,False,False,False,False,True,True,False,True,False
7.765003681182861,7.900442600250244,1,3481,11,True,False,False,False,False,False,False,True,False,True,True
6.410209625378831,7.900442600250244,1,324,11,True,False,False,False,False,False,False,True,False,True,False
4.628235340118408,7.201938629150391,1,3249,8,False,True,False,False,False,False,True,True,False,True,False
5.481333255767822,7.201938629150391,1,3249,5,False,False,False,False,False,False,False,True,False,True,True
6.928048133850098,7.934252262115479,1,2116,8,False,True,False,False,False,False,True,True,False,True,True
6.986951351165771,7.934252262115479,1,576,16,False,False,False,True,False,False,False,True,False,True,True
6.820834636688232,7.998594760894775,1,3025,11,True,False,False,False,False,False,True,True,False,True,False
6.304601192474365,7.998594760894775,1,2916,14,False,False,True,False,False,False,False,True,False,True,True
7.302889347076416,7.998594760894775,1,841,13,False,False,False,True,False,False,False,True,True,False,True
6.389121532440186,7.683476448059082,1,4761,8,False,True,False,False,False,False,False,True,False,True,True
7.8661789894104,7.683476448059082,2,1681,17,False,False,True,False,False,False,False,True,False,True,True
7.621970653533936,7.683476448059082,2,1681,16,False,False,True,False,False,False,True,True,False,True,False
7.510951519012451,7.683476448059082,3,2304,17,False,False,True,False,False,False,True,True,False,True,True
7.633571147918701,7.683476448059082,4,900,13,False,False,False,True,False,False,True,True,False,True,False
7.067057132720947,7.683476448059082,4,900,14,False,False,True,False,False,False,False,True,False,True,True
5.986032962799072,7.683476448059082,0,225,6,False,False,False,False,False,False,True,True,False,True,False
6.644440650939941,8.480291366577148,1,2304,18,False,False,True,False,False,False,True,True,False,True,False
6.484126091003418,8.025907516479492,1,3025,13,False,False,False,True,False,False,True,True,False,True,False
6.969320774078369,8.025907516479492,2,1936,14,False,False,True,False,False,False,True,True,False,True,False
7.340078830718994,7.764229297637939,1,2025,11,True,False,False,False,False,False,True,True,False,True,False
5.035327911376953,7.764229297637939,1,1849,14,False,False,True,False,False,False,False,True,False,True,True
7.157735347747803,7.993537425994873,1,2916,11,True,False,False,False,False,False,False,True,True,False,False
6.424869060516357,7.993537425994873,0,2704,9,False,True,False,False,False,False,True,True,False,True,False
6.385334968566895,7.993537425994873,2,1849,11,True,False,False,False,False,False,False,True,True,False,False
6.899723052978516,7.683476448059082,1,1936,14,False,False,True,False,False,False,True,True,False,True,False
7.715049266815186,7.683476448059082,1,1681,14,False,False,True,False,False,False,False,True,False,True,True
5.695694446563721,7.79130744934082,1,2809,11,True,False,False,False,False,False,True,True,True,False,False
6.737164497375488,7.79130744934082,1,529,12,False,False,False,True,False,False,False,True,False,True,False
6.757029056549072,7.79130744934082,2,676,11,True,False,False,False,False,False,True,True,False,True,True
7.238796234130859,7.281198024749756,1,1024,14,False,False,True,False,False,False,False,True,False,True,False
7.099889755249023,7.810114860534668,1,1156,10,False,True,False,False,False,False,True,True,False,True,False
5.946728706359863,7.810114860534668,1,1521,12,False,False,False,True,False,False,False,True,False,True,True
6.410209625378831,7.810114860534668,1,289,9,False,True,False,False,False,False,False,True,False,True,True
7.456791400909424,7.9549241065979,1,1764,11,True,False,False,False,False,False,True,True,True,False,False
6.730819225311279,7.9549241065979,1,1521,11,True,False,False,False,False,False,False,True,False,True,True
6.738646030426025,7.691132068634033,1,1089,14,False,False,True,False,False,False,True,True,False,True,True
7.22438907623291,7.691132068634033,1,1156,14,False,False,True,False,False,False,False,True,False,True,False
7.618005275726318,8.62362289428711,1,4096,1,False,False,False,False,False,False,True,True,True,False,False
6.844815254211426,8.62362289428711,2,1156,16,False,False,True,False,False,False,True,True,False,True,True
7.030046463012695,8.62362289428711,2,1521,11,True,False,False,False,False,False,False,True,True,False,False
7.432286739349365,7.31173849105835,0,1024,15,False,False,False,True,False,False,True,True,False,True,True
7.445417404174805,7.861443042755127,1,2304,11,True,False,False,False,False,False,True,True,True,False,False
6.434585199767968,7.15722131729126,1,5041,11,True,False,False,False,False,False,False,True,False,True,True
7.308040142059326,8.2623291015625,1,2025,14,False,False,True,False,False,False,True,True,False,True,True
7.338075637817383,8.2623291015625,1,484,14,False,False,True,False,False,False,False,True,False,False,False
7.098513126373291,8.143912315368652,1,3025,3,False,False,False,False,False,False,True,True,False,True,False
6.54307222366333,8.143912315368652,1,484,14,False,False,True,False,False,False,False,True,False,True,True
6.737164497375488,8.143912315368652,2,841,14,False,False,True,False,False,False,True,True,True,False,True
7.327232837677002,8.143912315368652,3,576,14,False,False,True,False,False,False,True,True,False,False,False
5.353436470031738,7.255712509155273,1,4761,5,False,False,False,False,False,True,False,True,False,True,True
6.282266616821289,7.255712509155273,2,1444,9,False,True,False,False,False,True,True,True,False,True,True
6.902156352996826,7.678924560546875,1,3025,5,False,False,False,False,False,False,True,True,True,False,False
4.822295665740967,7.678924560546875,1,2601,5,False,False,False,False,False,False,False,True,False,True,True
6.410209625378831,7.678924560546875,1,529,1,False,False,False,False,False,False,False,True,False,True,True
6.968193260751402,7.678924560546875,1,400,12,False,False,False,True,False,False,False,True,False,True,False
7.023090839385986,8.162158966064453,1,1521,14,False,False,True,False,False,False,True,True,False,True,False
7.693785667419434,8.162158966064453,1,1600,16,False,False,True,False,False,False,False,True,False,True,True
6.054635047912598,7.76576566696167,0,529,15,False,False,False,True,False,False,True,True,False,True,True
4.448516368865967,7.167602062225342,1,1444,12,False,False,False,True,False,True,True,True,False,True,True
7.3076491355896,8.450989723205566,2,841,9,False,True,False,False,False,False,False,True,False,False,False
5.438441753387451,8.450989723205566,3,784,5,False,False,False,False,False,False,False,True,True,False,False
6.644440650939941,8.588959693908691,0,1296,18,False,False,True,False,False,False,True,True,False,True,False
6.644440650939941,8.22856330871582,1,3025,16,False,False,True,False,False,False,True,True,False,True,False
7.031225681304932,8.22856330871582,1,441,14,False,False,False,True,False,False,False,True,False,True,False
7.161363124847412,7.297928810119629,1,784,4,False,False,False,False,False,False,True,True,False,False,False
7.34525728225708,7.636009216308594,1,961,8,False,True,False,False,False,False,True,True,False,False,False
6.864238739013672,7.602189064025879,1,3364,5,False,False,False,False,False,True,True,True,False,False,False
6.891625881195068,7.602189064025879,2,625,11,True,False,False,False,False,True,True,True,False,False,False
6.434585199767968,7.602189064025879,2,576,8,False,True,False,False,False,True,False,True,False,True,True
6.643138408660889,6.609564304351807,1,1296,14,False,False,True,False,True,False,True,True,False,False,False
4.910814762115479,6.609564304351807,1,1089,2,False,False,False,False,True,False,False,True,False,True,True
7.05372953414917,7.155863285064697,1,900,8,False,True,False,False,False,True,True,True,False,False,False
6.694355964660645,7.155863285064697,1,900,11,True,False,False,False,False,True,False,True,False,True,True
6.9740891456604,7.106278896331787,1,2601,7,False,True,False,False,False,False,True,True,False,False,False
4.460144519805908,7.106278896331787,1,225,6,False,False,False,False,False,False,False,True,False,True,True
7.634579181671143,8.231847763061523,1,1600,16,False,False,True,False,False,False,True,True,False,True,False
4.938661575317383,7.563846588134766,1,3969,11,True,False,False,False,False,True,True,True,False,True,True
7.265196800231934,7.563846588134766,1,676,14,False,False,True,False,False,True,False,True,True,False,False
6.284445285797119,7.563846588134766,2,1764,8,False,True,False,False,False,True,True,True,True,False,False
7.434257507324219,8.120824813842773,1,3969,11,True,False,False,False,False,False,True,True,False,True,True
7.371279716491699,8.120824813842773,1,961,17,False,False,True,False,False,False,False,True,False,True,True
8.035009384155273,7.994769096374512,1,1225,14,False,False,True,False,False,False,True,True,True,False,False
6.553458690643311,6.980566501617432,1,1681,11,True,False,False,False,False,False,True,True,True,False,False
6.27632999420166,7.130775928497314,1,1225,9,False,True,False,False,False,True,True,True,True,False,False
7.162203788757324,8.514139175415039,1,1936,9,False,True,False,False,False,False,True,True,False,True,False
4.818936824798584,8.514139175415039,1,2500,11,True,False,False,False,False,False,False,True,False,True,True
7.423667907714844,8.514139175415039,1,484,11,True,False,False,False,False,False,False,True,True,False,False
4.636345863342285,8.514139175415039,1,289,12,False,False,False,True,False,False,False,True,False,True,True
6.351031303405762,8.514139175415039,2,289,8,False,True,False,False,False,False,True,True,False,True,False
5.499215126037598,7.10637092590332,1,784,14,False,False,True,False,False,False,True,True,False,True,True
4.867534637451172,7.719360828399658,1,1156,8,False,True,False,False,False,False,True,True,False,True,True
7.632239818572998,7.929768085479736,1,484,13,False,False,False,True,False,False,True,True,False,True,False
4.473541736602783,7.929768085479736,1,361,11,True,False,False,False,False,False,False,True,True,False,True
7.484696388244629,7.267224788665771,1,1681,16,False,False,True,False,False,False,False,True,False,True,True
6.811336040496826,7.752077579498291,1,1764,11,True,False,False,False,False,False,True,True,False,False,False
6.94489049911499,7.752077579498291,1,400,11,True,False,False,False,False,False,False,True,False,True,False
7.26926851272583,8.647357940673828,1,2025,14,False,False,True,False,False,False,True,True,False,True,True
6.968193260751402,8.647357940673828,1,361,14,False,False,False,True,False,False,False,True,False,True,True
6.968193260751402,8.647357940673828,2,441,14,False,False,False,True,False,False,True,True,False,True,True
5.27342700958252,7.39478063583374,0,4356,5,False,False,False,False,False,True,True,True,False,True,True
6.788126945495605,7.39478063583374,1,1024,11,True,False,False,False,False,True,True,True,False,True,False
5.96400785446167,7.081727981567383,1,2304,10,False,True,False,False,False,False,True,True,False,False,False
7.090424060821533,7.081727981567383,1,529,16,False,False,True,False,False,False,False,True,True,False,True
7.670894622802734,7.68764591217041,1,2209,6,False,False,False,False,False,False,True,True,False,False,False
6.906087398529053,7.68764591217041,0,1849,6,False,False,False,False,False,False,True,True,False,True,False
6.649308204650879,6.862322807312012,1,484,7,False,True,False,False,False,True,True,True,False,False,False
5.448173046112061,7.888340473175049,1,1600,6,False,False,False,False,False,False,True,True,False,False,False
7.467704296112061,7.888340473175049,1,1600,6,False,False,False,False,False,False,False,True,False,True,True
5.941705226898193,7.846015453338623,1,3025,5,False,False,False,False,False,False,False,True,False,False,False
6.954400062561035,7.846015453338623,1,2809,14,False,False,True,False,False,False,False,True,False,True,True
7.024352550506592,7.846015453338623,2,1089,11,True,False,False,False,False,False,False,True,False,True,False
7.206192016601563,7.810201644897461,1,2304,11,True,False,False,False,False,False,True,True,False,True,False
6.2535080909729,7.810201644897461,1,1936,3,False,False,False,False,False,False,False,True,False,True,True
6.968193260751402,7.810201644897461,1,441,12,False,False,False,True,False,False,False,True,False,True,True
7.435192108154297,7.517253398895264,1,625,16,False,False,True,False,False,False,True,True,False,True,False
5.553605556488037,7.071060180664063,0,1849,2,False,False,False,False,False,True,True,True,True,False,True
7.353135108947754,7.071060180664063,1,484,12,False,False,False,True,False,True,True,True,False,False,False
7.219031810760498,6.963936805725098,1,3969,4,False,False,False,False,False,False,True,True,False,False,False
5.782798767089844,7.759295463562012,1,2116,7,False,True,False,False,False,False,True,True,False,False,False
4.628235340118408,7.759295463562012,1,361,10,False,True,False,False,False,False,False,True,False,True,False
7.277290821075439,7.307225227355957,1,1600,2,False,False,False,False,False,True,True,True,True,False,False
5.3363356590271,7.307529926300049,1,3721,1,False,False,False,False,False,False,True,True,False,False,False
6.410209625378831,7.307529926300049,1,324,10,False,True,False,False,False,False,False,True,False,False,True
5.727118968963623,7.603780746459961,1,1764,17,False,False,True,False,False,False,False,True,False,True,False
7.026278972625732,7.683476448059082,1,6889,11,True,False,False,False,False,False,False,True,True,False,True
6.644440650939941,8.301033973693848,1,2809,11,True,False,False,False,False,False,True,True,False,True,False
6.644440650939941,8.301033973693848,1,2916,11,True,False,False,False,False,False,False,True,False,True,True
7.213522911071777,8.301033973693848,1,729,17,False,False,True,False,False,False,False,True,False,True,True
8.014307975769043,8.435118675231934,1,3364,2,False,False,False,False,False,False,True,True,True,False,False
6.481321811676025,8.435118675231934,2,576,13,False,False,False,True,False,False,True,True,False,True,True
7.854445934295654,8.435118675231934,0,841,11,True,False,False,False,False,False,True,True,True,False,False
7.334981918334961,7.992332458496094,1,1849,14,False,False,True,False,False,False,True,True,False,True,True
6.166292667388916,7.510278224945068,1,3600,14,False,False,True,False,False,False,True,True,True,False,True
5.912150859832764,7.510278224945068,1,900,14,False,False,True,False,False,False,False,True,False,True,True
6.819379329681396,7.510278224945068,0,729,14,False,False,True,False,False,False,True,True,False,True,False
4.818936824798584,7.677556991577148,1,4356,3,False,False,False,False,False,False,True,True,False,False,False
7.616899013519287,7.677556991577148,1,3481,5,False,False,False,False,False,False,False,True,False,True,True
6.410209625378831,7.677556991577148,0,196,6,False,False,False,False,False,False,True,True,False,True,True
7.062548637390137,7.444695949554443,1,1600,14,False,False,True,False,False,False,True,True,False,True,False
5.175207614898682,7.444695949554443,1,1089,12,False,False,False,True,False,False,False,True,False,True,True
7.494244575500488,8.388925552368164,1,2025,14,False,False,True,False,False,False,True,True,False,True,False
4.743481636047363,8.388925552368164,1,1600,14,False,False,True,False,False,False,False,True,False,True,True
6.955751419067383,7.377731800079346,1,1024,11,True,False,False,False,False,True,True,True,False,True,False
5.990213871002197,7.656486161299824,1,5041,0,False,False,False,False,False,True,True,True,False,False,False
5.250963687896729,7.656486161299824,0,484,11,True,False,False,False,False,True,True,True,False,True,True
6.859527587890625,7.916982650756836,1,2916,5,False,False,False,False,False,False,True,True,False,True,False
7.033212661743164,7.916982650756836,1,2704,1,False,False,False,False,False,False,False,True,False,True,True
7.21106481552124,7.916982650756836,0,1024,14,False,False,True,False,False,False,True,True,False,False,False
6.188777446746826,7.125010967254639,1,1225,12,False,False,False,True,False,False,False,True,True,False,False
7.334601402282715,7.392549514770508,1,1156,11,True,False,False,False,False,False,True,True,False,True,False
4.73033332824707,7.392549514770508,1,1296,11,True,False,False,False,False,False,False,True,True,False,True
6.644440650939941,8.047906875610352,1,3025,9,False,True,False,False,False,False,False,True,False,False,False
4.850727558135986,7.086379528045654,1,361,14,False,False,False,True,False,False,False,True,False,True,False
6.979145050048828,7.039351940155029,0,5041,5,False,False,False,False,False,False,True,True,False,True,False
7.352066993713379,8.374887466430664,1,1764,14,False,False,True,False,False,False,True,True,False,True,False
7.570013523101807,8.374887466430664,1,2025,16,False,False,True,False,False,False,False,True,False,True,True
6.054635047912598,8.374887466430664,1,400,14,False,False,True,False,False,False,False,True,False,True,False
7.61217212677002,8.48249626159668,0,4356,13,False,False,False,True,False,False,True,True,False,True,True
6.644440650939941,8.48249626159668,1,1089,16,False,False,True,False,False,False,True,True,False,True,False
7.3076491355896,8.48249626159668,0,1296,15,False,False,False,True,False,False,True,True,False,True,False
6.799148559570313,7.015643119812012,1,1444,6,False,False,False,False,False,True,True,True,False,False,False
7.910346031188965,8.339434623718262,1,2809,5,False,False,False,False,False,False,True,True,False,True,False
6.252545833587646,8.339434623718262,1,3025,7,False,True,False,False,False,False,False,True,False,True,True
6.410209625378831,8.339434623718262,1,529,11,True,False,False,False,False,False,False,True,False,True,False
6.332391262054443,7.162406444549561,1,3600,5,False,False,False,False,False,False,False,True,False,True,True
6.644440650939941,8.148397445678711,1,841,14,False,False,True,False,False,False,True,True,False,False,False
4.680586814880371,8.148397445678711,1,729,14,False,False,True,False,False,False,False,True,True,False,True
5.146524906158447,8.148397445678711,0,324,11,True,False,False,False,False,False,True,True,True,False,False
6.644440650939941,8.424460411071777,1,1225,16,False,False,True,False,False,False,True,True,False,True,True
6.644440650939941,8.526195526123047,1,1600,18,False,False,True,False,False,False,True,True,False,True,False
7.732369422912598,8.526195526123047,1,1296,14,False,False,False,True,False,False,False,True,False,True,True
7.573445796966553,7.924407482147217,1,1225,7,False,True,False,False,False,False,True,True,True,False,False
5.198957443237305,7.306821823120117,0,1156,11,True,False,False,False,False,False,True,True,False,True,True
5.975080966949463,7.306821823120117,1,1936,7,False,True,False,False,False,False,True,True,False,True,True
7.062620162963867,7.306821823120117,1,2500,11,True,False,False,False,False,False,False,True,True,False,False
7.540931224822998,7.603141784667969,1,2704,2,False,False,False,False,False,False,True,True,False,False,False
4.868175029754639,7.603141784667969,1,1369,11,True,False,False,False,False,False,False,True,False,True,True
6.705945014953613,7.603141784667969,1,256,10,False,True,False,False,False,False,False,True,False,True,True
7.646791458129883,7.044961929321289,1,2025,6,False,False,False,False,False,False,True,True,True,False,False
4.927857398986816,7.044961929321289,1,2116,6,False,False,False,False,False,False,False,True,False,True,True
6.228839874267578,8.082197189331055,1,2500,6,False,False,False,False,False,False,True,True,False,True,True
7.377707004547119,8.082197189331055,1,529,11,True,False,False,False,False,False,False,True,False,True,False
6.839476585388184,8.082197189331055,1,400,12,False,False,False,True,False,False,False,True,False,True,False
6.539345264434814,8.082197189331055,1,289,11,True,False,False,False,False,False,False,True,False,True,False
6.434585199767968,8.082197189331055,1,196,8,False,True,False,False,False,False,False,True,False,True,False
6.866846561431885,8.019279479980469,1,361,11,True,False,False,False,False,False,False,True,False,True,True
6.434585199767968,7.695204734802246,1,3136,2,False,False,False,False,False,False,False,False,False,True,True
6.748661994934082,7.695204734802246,1,1296,6,False,False,False,False,False,False,False,False,False,True,True
5.98164323474584,7.695204734802246,1,1089,6,False,False,False,False,False,False,False,False,False,False,False
6.731713771820068,6.652161598205566,1,2304,3,False,False,False,False,False,True,True,False,False,False,False
6.595780372619629,7.96179723739624,0,2500,16,False,False,True,False,False,False,True,False,False,True,True
6.608113288879395,7.96179723739624,2,1849,11,True,False,False,False,False,False,True,False,False,True,True
7.048096656799316,7.515796661376953,1,2500,12,False,False,False,True,False,False,True,False,False,False,False
5.176620483398438,7.515796661376953,1,2116,8,False,True,False,False,False,False,False,False,False,True,True
7.226814746856689,7.515796661376953,1,484,16,False,False,True,False,False,False,False,False,False,True,True
6.877639770507813,7.444795608520508,1,3249,11,True,False,False,False,False,False,True,False,False,True,False
7.486566543579102,7.444795608520508,1,625,17,False,False,True,False,False,False,False,False,False,True,False
6.113866329193115,7.444795608520508,0,2304,11,True,False,False,False,False,False,True,False,False,True,True
4.873898983001709,7.656486161299824,1,2916,2,False,False,False,False,False,True,True,False,False,False,False
5.957131862640381,7.075221061706543,1,1600,11,True,False,False,False,False,False,True,False,False,False,False
6.434585199767968,6.948085784912109,1,1600,6,False,False,False,False,False,True,True,False,False,False,True
5.98164323474584,6.948085784912109,1,225,9,False,True,False,False,False,True,False,False,False,False,False
6.593843460083008,7.469272613525391,1,2916,11,True,False,False,False,False,False,True,False,False,False,False
5.896466732025146,7.469272613525391,1,841,8,False,True,False,False,False,False,False,False,False,True,True
6.287393569946289,7.129733085632324,1,3025,11,True,False,False,False,False,False,True,False,False,False,False
7.644241333007813,7.517805576324463,1,2704,8,False,True,False,False,False,False,True,False,False,False,False
7.623805046081543,7.517805576324463,1,576,14,False,False,True,False,False,False,False,False,False,False,False
6.644440650939941,7.164001941680908,0,4096,5,False,False,False,False,False,False,True,False,False,False,False
6.434585199767968,7.656486161299824,1,3969,1,False,False,False,False,False,True,True,False,False,False,True
6.234410762786865,7.656486161299824,1,676,14,False,False,True,False,False,True,False,False,False,True,False
6.160151958465576,7.181567192077637,1,3249,9,False,True,False,False,False,False,True,False,False,False,False
6.434585199767968,7.181567192077637,1,2601,14,False,False,True,False,False,False,False,False,False,True,True
6.73360013961792,7.181567192077637,1,676,14,False,False,True,False,False,False,False,False,False,True,True
6.738547325134277,7.745194435119629,1,5929,2,False,False,False,False,False,False,True,False,False,False,False
7.876290321350098,7.745194435119629,1,900,14,False,False,True,False,False,False,False,False,True,False,False
4.459527492523193,7.745194435119629,2,1369,11,True,False,False,False,False,False,True,False,False,False,False
6.434585199767968,7.745194435119629,2,484,6,False,False,False,False,False,False,False,False,False,True,True
6.644440650939941,7.785382270812988,1,3136,4,False,False,False,False,False,False,True,False,False,False,False
6.700321197509766,7.785382270812988,1,2704,1,False,False,False,False,False,False,False,False,True,False,True
7.117475509643555,7.558979511260986,1,4356,5,False,False,False,False,False,False,True,False,True,False,False
6.434585199767968,7.558979511260986,1,3844,0,False,False,False,False,False,False,False,False,False,True,True
6.644440650939941,7.558979511260986,1,784,7,False,True,False,False,False,False,False,False,False,True,False
5.583809375762939,7.149888515472412,1,3481,1,False,False,False,False,False,False,True,False,False,False,False
4.861103534698486,7.149888515472412,0,225,10,False,True,False,False,False,False,True,False,False,True,False
6.82708740234375,7.205306053161621,1,1521,11,True,False,False,False,False,True,True,False,False,False,False
6.882864952087402,7.205306053161621,1,1681,6,False,False,False,False,False,True,False,False,True,False,True
5.98164323474584,7.205306053161621,1,196,8,False,True,False,False,False,True,False,False,True,False,True
6.652970314025879,7.217462062835693,1,1444,2,False,False,False,False,False,True,True,False,False,False,False
7.014440059661865,7.882107257843018,1,3600,5,False,False,False,False,False,False,True,False,False,False,False
6.968193260751402,7.882107257843018,1,900,12,False,False,False,True,False,False,False,False,False,False,True
6.753340721130371,7.882107257843018,1,961,11,True,False,False,False,False,False,False,False,False,False,False
6.968193260751402,7.882107257843018,1,676,13,False,False,False,True,False,False,False,False,False,False,False
6.247559070587158,7.882107257843018,0,784,6,False,False,False,False,False,False,True,False,False,False,False
6.644440650939941,8.126761436462402,1,1681,6,False,False,False,False,False,False,True,False,False,False,False
5.036627292633057,7.029058456420898,1,5776,3,False,False,False,False,False,False,True,False,False,False,False
6.858214855194092,7.299407482147217,0,2500,11,True,False,False,False,False,False,True,False,False,True,False
6.740125179290771,7.357564926147461,1,2209,14,False,False,True,False,False,False,True,False,False,True,True
6.284445285797119,7.68712854385376,1,3136,8,False,True,False,False,False,False,True,False,True,False,False
7.26280403137207,7.68712854385376,1,2601,18,False,False,True,False,False,False,False,False,False,True,True
5.927814483642578,7.68712854385376,1,841,14,False,False,True,False,False,False,False,False,False,True,False
6.653722763061523,7.68712854385376,2,729,13,False,False,False,True,False,False,True,False,False,True,True
5.676061630249023,7.450416088104248,1,5476,11,True,False,False,False,False,False,True,False,False,False,False
7.73579740524292,7.450416088104248,1,3249,11,True,False,False,False,False,False,False,False,False,True,True
5.98164323474584,7.450416088104248,2,1296,11,True,False,False,False,False,False,True,False,False,True,True
6.430659770965576,8.01330852508545,1,625,11,True,False,False,False,False,False,False,False,False,True,False
